alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=300
machine_num=20
pop_size=100
Threshold=38808
scenario_num=20
{
	{
		{55, 7, 94, 52, 35, 63, 72, 27, 56, 49, 51, 82, 3, 92, 32, 19, 58, 65, 37, 58},
		{41, 91, 83, 56, 92, 79, 92, 45, 40, 6, 5, 99, 25, 20, 67, 77, 34, 13, 4, 11},
		{3, 65, 9, 20, 92, 99, 75, 91, 16, 97, 68, 79, 67, 86, 64, 58, 1, 94, 86, 46},
		{42, 97, 88, 9, 86, 94, 62, 32, 79, 16, 32, 96, 4, 99, 25, 26, 54, 2, 79, 54},
		{53, 74, 79, 24, 37, 11, 42, 2, 96, 61, 15, 34, 40, 73, 15, 59, 71, 97, 31, 47},
		{7, 83, 53, 56, 44, 93, 44, 91, 12, 4, 17, 78, 56, 99, 24, 4, 41, 38, 57, 62},
		{79, 25, 7, 71, 6, 30, 37, 85, 44, 33, 82, 44, 99, 85, 89, 73, 18, 22, 96, 84},
		{47, 22, 32, 91, 47, 32, 85, 62, 55, 86, 1, 53, 70, 41, 72, 75, 80, 84, 94, 16},
		{44, 45, 53, 39, 6, 14, 27, 88, 88, 76, 22, 8, 82, 27, 17, 95, 43, 99, 6, 77},
		{37, 21, 11, 9, 29, 16, 3, 82, 65, 19, 75, 35, 52, 18, 64, 5, 94, 83, 17, 62},
		{61, 20, 54, 92, 55, 51, 13, 9, 50, 11, 65, 57, 51, 19, 41, 52, 24, 40, 15, 96},
		{71, 49, 92, 48, 72, 15, 72, 11, 85, 94, 31, 3, 47, 67, 93, 86, 6, 11, 28, 22},
		{18, 60, 87, 43, 17, 42, 94, 82, 65, 49, 19, 68, 25, 89, 19, 27, 60, 5, 38, 24},
		{31, 25, 8, 44, 98, 43, 2, 48, 53, 24, 19, 71, 23, 10, 78, 85, 54, 13, 35, 93},
		{74, 54, 6, 96, 81, 38, 75, 31, 80, 3, 47, 34, 75, 2, 10, 93, 91, 78, 81, 54},
		{26, 17, 96, 5, 38, 4, 51, 91, 75, 7, 45, 20, 15, 75, 82, 41, 7, 37, 74, 86},
		{30, 13, 15, 55, 70, 91, 54, 3, 1, 27, 77, 37, 13, 27, 14, 28, 48, 2, 82, 63},
		{70, 91, 14, 34, 28, 95, 4, 28, 53, 81, 94, 93, 99, 68, 50, 29, 3, 12, 74, 77},
		{3, 72, 27, 74, 60, 11, 90, 82, 68, 32, 35, 6, 82, 67, 88, 27, 73, 88, 30, 4},
		{2, 11, 70, 43, 19, 48, 53, 33, 74, 22, 53, 58, 61, 72, 61, 15, 99, 35, 95, 98},
		{90, 5, 98, 26, 67, 53, 28, 40, 41, 26, 31, 35, 54, 30, 11, 76, 15, 93, 12, 84},
		{78, 63, 43, 83, 65, 30, 87, 53, 11, 64, 32, 86, 67, 75, 70, 86, 42, 15, 99, 78},
		{24, 99, 13, 9, 18, 74, 79, 8, 35, 55, 92, 53, 82, 40, 78, 58, 21, 86, 90, 85},
		{36, 72, 1, 15, 17, 35, 55, 3, 78, 22, 25, 14, 51, 41, 69, 82, 71, 79, 75, 11},
		{8, 63, 90, 82, 49, 47, 41, 80, 10, 18, 34, 61, 11, 62, 19, 68, 12, 95, 21, 39},
		{81, 94, 50, 70, 75, 10, 83, 86, 8, 22, 98, 8, 36, 63, 79, 86, 84, 39, 91, 53},
		{94, 16, 60, 48, 22, 69, 40, 58, 85, 90, 15, 40, 61, 56, 42, 94, 64, 73, 33, 59},
		{77, 50, 3, 29, 53, 21, 17, 66, 12, 77, 45, 44, 49, 77, 48, 26, 97, 58, 10, 50},
		{16, 54, 52, 72, 7, 80, 62, 16, 79, 3, 36, 6, 98, 38, 7, 86, 37, 62, 33, 31},
		{76, 40, 67, 10, 33, 91, 22, 57, 93, 50, 33, 47, 55, 70, 26, 63, 63, 63, 83, 78},
		{71, 48, 10, 34, 40, 83, 82, 83, 64, 70, 45, 47, 34, 34, 59, 88, 45, 19, 45, 49},
		{14, 9, 69, 88, 36, 66, 18, 40, 43, 24, 37, 26, 66, 27, 84, 60, 28, 16, 37, 24},
		{55, 53, 41, 26, 39, 98, 4, 69, 3, 59, 78, 14, 4, 15, 44, 23, 59, 18, 2, 58},
		{18, 83, 53, 43, 48, 6, 28, 24, 19, 78, 77, 27, 86, 14, 80, 19, 22, 21, 9, 49},
		{85, 69, 94, 31, 10, 16, 94, 56, 45, 7, 66, 23, 84, 97, 93, 30, 36, 79, 34, 57},
		{99, 86, 91, 76, 92, 31, 2, 24, 6, 5, 21, 96, 59, 68, 82, 41, 94, 36, 98, 5},
		{69, 67, 63, 49, 11, 56, 47, 18, 77, 69, 55, 53, 88, 73, 65, 3, 55, 56, 35, 86},
		{95, 96, 55, 16, 58, 10, 56, 41, 87, 9, 75, 93, 79, 55, 48, 34, 51, 27, 91, 88},
		{74, 69, 40, 46, 38, 90, 62, 26, 90, 63, 2, 80, 11, 31, 35, 82, 21, 82, 19, 25},
		{30, 83, 76, 86, 62, 59, 97, 48, 20, 65, 19, 8, 33, 43, 97, 72, 6, 5, 20, 83},
		{36, 3, 86, 37, 72, 28, 82, 23, 75, 60, 44, 81, 90, 16, 36, 26, 32, 34, 67, 26},
		{34, 5, 50, 4, 93, 70, 7, 27, 85, 88, 75, 22, 25, 43, 34, 12, 89, 85, 42, 76},
		{78, 48, 4, 61, 75, 50, 19, 92, 20, 60, 13, 72, 14, 40, 67, 61, 29, 62, 18, 55},
		{2, 68, 5, 14, 19, 30, 27, 91, 60, 84, 13, 18, 50, 81, 28, 92, 20, 94, 85, 40},
		{12, 65, 11, 56, 3, 19, 34, 42, 66, 79, 27, 45, 90, 54, 43, 16, 85, 55, 17, 36},
		{3, 94, 1, 38, 77, 54, 56, 38, 96, 31, 51, 46, 41, 88, 27, 94, 26, 53, 46, 72},
		{79, 56, 44, 15, 76, 64, 88, 51, 82, 93, 1, 44, 66, 78, 45, 74, 54, 28, 80, 73},
		{40, 44, 15, 48, 95, 92, 14, 66, 75, 63, 24, 8, 10, 34, 31, 59, 53, 13, 66, 53},
		{49, 45, 74, 27, 75, 35, 86, 56, 77, 23, 92, 69, 9, 22, 38, 53, 98, 39, 32, 65},
		{74, 3, 13, 57, 93, 71, 7, 72, 77, 25, 16, 39, 56, 70, 3, 99, 73, 71, 25, 76},
		{31, 55, 42, 53, 4, 82, 54, 64, 77, 90, 18, 30, 84, 87, 11, 89, 86, 35, 37, 47},
		{62, 83, 4, 2, 75, 64, 88, 26, 23, 59, 76, 91, 12, 3, 32, 73, 96, 38, 1, 93},
		{68, 72, 1, 51, 21, 33, 99, 68, 83, 77, 21, 68, 24, 87, 27, 51, 21, 93, 69, 62},
		{68, 42, 89, 81, 48, 89, 7, 89, 58, 75, 67, 2, 21, 20, 8, 73, 19, 83, 12, 87},
		{1, 66, 17, 31, 25, 69, 96, 67, 94, 49, 90, 13, 83, 27, 85, 2, 92, 58, 45, 49},
		{51, 94, 5, 30, 12, 98, 11, 92, 25, 67, 6, 65, 14, 1, 15, 52, 62, 76, 27, 27},
		{30, 83, 86, 24, 69, 79, 88, 29, 42, 89, 25, 29, 40, 79, 39, 88, 28, 53, 75, 62},
		{80, 3, 31, 65, 75, 20, 44, 5, 42, 44, 14, 77, 45, 45, 8, 33, 31, 37, 10, 55},
		{42, 85, 3, 72, 70, 2, 76, 90, 97, 93, 42, 40, 28, 60, 5, 95, 79, 93, 73, 28},
		{95, 54, 86, 81, 43, 77, 42, 63, 12, 66, 42, 46, 62, 70, 56, 40, 89, 46, 33, 35},
		{91, 49, 34, 94, 14, 37, 23, 75, 45, 31, 22, 37, 57, 15, 6, 52, 5, 96, 40, 93},
		{31, 79, 79, 19, 50, 93, 27, 39, 2, 84, 28, 17, 79, 41, 29, 70, 68, 78, 37, 3},
		{98, 44, 43, 13, 9, 8, 52, 51, 95, 75, 21, 20, 15, 60, 9, 62, 17, 5, 29, 44},
		{90, 22, 44, 45, 43, 53, 92, 70, 47, 99, 26, 60, 56, 72, 85, 57, 60, 66, 26, 67},
		{10, 81, 60, 91, 8, 89, 89, 15, 32, 20, 47, 14, 56, 19, 22, 61, 88, 61, 53, 85},
		{81, 38, 60, 20, 42, 55, 88, 49, 82, 48, 92, 76, 26, 45, 22, 8, 41, 63, 26, 77},
		{81, 72, 43, 69, 36, 79, 60, 46, 27, 61, 78, 66, 5, 16, 81, 99, 84, 56, 29, 28},
		{43, 17, 61, 70, 80, 77, 32, 67, 56, 9, 39, 55, 27, 38, 21, 61, 95, 99, 90, 92},
		{90, 21, 84, 13, 12, 82, 39, 80, 60, 30, 42, 74, 20, 46, 18, 8, 60, 90, 20, 40},
		{47, 5, 99, 88, 63, 67, 56, 65, 20, 76, 45, 88, 80, 7, 66, 93, 96, 69, 39, 20},
		{23, 22, 35, 62, 79, 90, 74, 3, 38, 12, 75, 23, 33, 31, 81, 56, 99, 92, 30, 51},
		{78, 50, 70, 29, 6, 41, 29, 47, 24, 38, 4, 24, 50, 23, 71, 59, 24, 38, 61, 17},
		{13, 40, 35, 9, 54, 5, 53, 27, 25, 43, 25, 64, 58, 88, 9, 5, 34, 70, 93, 70},
		{67, 67, 33, 86, 86, 66, 91, 40, 11, 56, 73, 49, 3, 54, 6, 55, 16, 28, 9, 8},
		{66, 21, 90, 26, 45, 81, 23, 28, 19, 28, 79, 75, 39, 2, 76, 3, 77, 63, 8, 38},
		{22, 85, 4, 77, 32, 17, 71, 63, 46, 65, 81, 31, 90, 15, 84, 64, 87, 96, 46, 80},
		{56, 34, 59, 59, 34, 27, 10, 85, 92, 84, 79, 37, 53, 23, 68, 82, 17, 30, 86, 48},
		{95, 71, 5, 95, 92, 23, 78, 61, 76, 36, 75, 1, 82, 70, 19, 40, 6, 49, 11, 31},
		{30, 52, 24, 84, 54, 28, 19, 93, 15, 95, 83, 52, 68, 5, 48, 64, 89, 96, 95, 75},
		{79, 45, 81, 79, 59, 77, 68, 61, 13, 61, 51, 72, 29, 35, 17, 60, 44, 48, 62, 95},
		{28, 34, 6, 10, 4, 94, 13, 64, 64, 61, 73, 87, 96, 64, 4, 82, 53, 40, 75, 17},
		{45, 8, 47, 17, 55, 93, 10, 19, 65, 58, 34, 71, 99, 93, 96, 88, 86, 56, 88, 25},
		{13, 53, 81, 37, 96, 54, 75, 16, 38, 17, 9, 46, 75, 16, 56, 41, 66, 99, 39, 48},
		{41, 52, 93, 85, 97, 83, 5, 39, 70, 50, 63, 10, 64, 60, 42, 87, 19, 1, 81, 92},
		{83, 27, 6, 67, 62, 17, 10, 3, 29, 23, 54, 47, 13, 9, 4, 67, 34, 68, 70, 84},
		{6, 84, 50, 48, 44, 22, 61, 87, 45, 20, 14, 26, 54, 55, 12, 96, 50, 36, 43, 78},
		{30, 60, 98, 49, 14, 87, 64, 36, 32, 31, 86, 40, 48, 78, 5, 14, 19, 88, 94, 94},
		{86, 35, 68, 26, 23, 98, 61, 77, 24, 2, 15, 56, 83, 53, 77, 47, 81, 45, 48, 27},
		{84, 64, 70, 54, 12, 82, 54, 64, 92, 42, 61, 60, 4, 17, 97, 3, 7, 33, 97, 84},
		{5, 92, 68, 37, 3, 54, 96, 76, 54, 56, 49, 87, 32, 94, 64, 70, 1, 59, 73, 69},
		{86, 41, 22, 68, 81, 6, 32, 38, 67, 54, 66, 33, 80, 15, 63, 85, 14, 77, 75, 88},
		{22, 68, 47, 48, 48, 81, 20, 58, 26, 15, 2, 83, 7, 29, 82, 59, 40, 94, 27, 9},
		{11, 83, 63, 98, 60, 32, 55, 94, 79, 29, 36, 41, 50, 69, 21, 66, 55, 22, 37, 50},
		{26, 48, 88, 93, 98, 89, 1, 58, 8, 66, 35, 82, 37, 88, 62, 4, 47, 98, 8, 44},
		{68, 56, 13, 73, 47, 74, 23, 78, 93, 69, 95, 91, 56, 10, 71, 96, 83, 65, 94, 52},
		{16, 18, 20, 82, 2, 44, 69, 32, 61, 71, 84, 42, 24, 96, 98, 33, 31, 16, 3, 7},
		{90, 66, 14, 55, 4, 78, 36, 4, 34, 47, 33, 95, 77, 35, 58, 6, 14, 93, 53, 19},
		{75, 69, 48, 39, 95, 26, 90, 15, 60, 75, 65, 65, 22, 93, 13, 50, 61, 37, 65, 41},
		{90, 85, 18, 68, 29, 61, 96, 53, 82, 82, 30, 96, 35, 52, 54, 10, 38, 13, 84, 85},
		{4, 1, 91, 41, 2, 66, 9, 23, 65, 43, 68, 36, 70, 6, 6, 64, 13, 95, 73, 28},
		{6, 79, 22, 32, 67, 9, 34, 25, 40, 34, 12, 5, 38, 7, 11, 7, 21, 40, 84, 82},
		{15, 33, 79, 75, 57, 62, 36, 80, 36, 15, 73, 84, 15, 57, 28, 44, 9, 9, 52, 21},
		{48, 46, 62, 88, 99, 63, 86, 13, 52, 70, 35, 87, 26, 11, 52, 84, 55, 6, 89, 50},
		{18, 49, 70, 82, 26, 64, 91, 93, 90, 56, 43, 91, 71, 22, 49, 15, 7, 72, 56, 3},
		{58, 73, 55, 21, 24, 15, 52, 29, 25, 40, 14, 94, 68, 86, 78, 18, 95, 18, 26, 19},
		{89, 3, 74, 92, 72, 5, 46, 47, 57, 77, 91, 18, 38, 95, 56, 29, 26, 3, 74, 63},
		{95, 91, 83, 83, 2, 7, 56, 88, 64, 72, 79, 5, 6, 36, 87, 91, 28, 16, 23, 33},
		{1, 56, 21, 97, 91, 4, 14, 70, 77, 69, 14, 52, 19, 3, 22, 33, 66, 3, 80, 82},
		{76, 59, 77, 67, 81, 37, 59, 26, 44, 4, 95, 86, 99, 71, 30, 47, 72, 65, 51, 6},
		{20, 62, 37, 26, 84, 88, 1, 81, 44, 96, 80, 13, 11, 63, 9, 94, 10, 8, 20, 98},
		{42, 82, 61, 39, 40, 69, 4, 41, 9, 41, 29, 72, 15, 98, 55, 4, 39, 92, 88, 19},
		{34, 84, 98, 51, 92, 97, 84, 97, 92, 51, 36, 23, 60, 10, 33, 4, 85, 36, 80, 22},
		{11, 9, 96, 12, 65, 94, 76, 97, 93, 63, 82, 88, 4, 64, 58, 27, 85, 11, 7, 38},
		{2, 64, 7, 51, 63, 33, 91, 10, 46, 15, 29, 60, 5, 40, 4, 82, 64, 9, 53, 15},
		{80, 47, 30, 29, 70, 8, 81, 68, 18, 18, 79, 80, 11, 64, 27, 11, 28, 43, 51, 93},
		{64, 15, 44, 38, 20, 63, 95, 83, 88, 12, 10, 9, 56, 51, 70, 47, 21, 86, 39, 3},
		{48, 51, 79, 5, 66, 36, 69, 52, 3, 42, 43, 59, 55, 33, 1, 16, 71, 4, 7, 15},
		{8, 42, 91, 28, 27, 1, 7, 11, 55, 84, 98, 80, 22, 79, 45, 55, 91, 47, 63, 57},
		{81, 5, 11, 9, 53, 41, 62, 21, 4, 34, 7, 59, 2, 16, 45, 69, 64, 83, 76, 18},
		{30, 24, 63, 81, 4, 75, 51, 56, 23, 7, 2, 37, 47, 44, 44, 28, 15, 60, 15, 91},
		{98, 6, 59, 29, 14, 73, 17, 93, 7, 82, 33, 80, 94, 69, 58, 31, 27, 95, 63, 93},
		{30, 21, 66, 54, 58, 17, 3, 71, 41, 10, 56, 79, 38, 91, 76, 72, 88, 50, 97, 41},
		{2, 96, 5, 11, 85, 65, 64, 82, 58, 21, 17, 82, 11, 13, 17, 81, 20, 83, 94, 97},
		{92, 6, 11, 42, 70, 63, 15, 85, 51, 11, 37, 81, 62, 26, 76, 25, 31, 33, 70, 1},
		{76, 62, 56, 85, 59, 81, 54, 87, 59, 19, 17, 97, 83, 1, 24, 32, 21, 51, 68, 20},
		{90, 78, 46, 26, 39, 29, 41, 63, 97, 84, 33, 31, 38, 33, 68, 95, 50, 34, 32, 1},
		{31, 61, 93, 79, 99, 62, 63, 25, 75, 96, 41, 80, 45, 99, 48, 16, 4, 48, 17, 17},
		{5, 45, 71, 10, 90, 97, 54, 91, 71, 40, 26, 28, 57, 84, 93, 75, 98, 61, 54, 13},
		{63, 89, 97, 96, 72, 64, 67, 94, 56, 93, 73, 26, 11, 35, 40, 90, 26, 62, 52, 28},
		{79, 3, 3, 2, 94, 34, 27, 26, 52, 31, 61, 15, 97, 3, 83, 44, 61, 39, 87, 76},
		{93, 88, 31, 33, 50, 30, 13, 69, 5, 50, 19, 8, 32, 37, 61, 1, 83, 12, 73, 94},
		{71, 70, 10, 84, 61, 29, 91, 34, 59, 16, 75, 51, 40, 75, 78, 78, 44, 46, 73, 84},
		{40, 39, 80, 28, 43, 50, 50, 17, 61, 77, 97, 8, 12, 54, 52, 56, 15, 53, 61, 27},
		{29, 96, 38, 26, 2, 27, 28, 67, 55, 89, 3, 35, 66, 12, 61, 99, 90, 25, 94, 86},
		{73, 93, 65, 6, 77, 72, 84, 67, 94, 79, 33, 36, 54, 88, 67, 50, 18, 24, 3, 61},
		{21, 8, 68, 92, 89, 74, 22, 30, 21, 13, 21, 49, 74, 20, 89, 17, 22, 5, 82, 8},
		{18, 52, 19, 27, 17, 79, 71, 71, 20, 48, 87, 1, 62, 89, 93, 97, 26, 13, 41, 86},
		{8, 16, 72, 68, 13, 51, 30, 75, 33, 2, 11, 92, 89, 33, 10, 40, 1, 59, 40, 94},
		{31, 53, 3, 57, 25, 83, 67, 47, 15, 1, 41, 61, 27, 52, 39, 16, 37, 12, 26, 90},
		{55, 62, 95, 33, 83, 52, 59, 35, 30, 40, 49, 45, 73, 1, 39, 69, 85, 64, 44, 18},
		{66, 71, 25, 61, 93, 54, 93, 10, 5, 97, 54, 95, 57, 68, 27, 86, 27, 45, 71, 5},
		{89, 58, 30, 43, 83, 10, 14, 99, 27, 22, 68, 9, 86, 32, 67, 7, 82, 51, 70, 4},
		{91, 89, 7, 97, 14, 69, 35, 88, 2, 50, 46, 77, 10, 45, 2, 82, 77, 96, 5, 52},
		{35, 4, 88, 68, 76, 86, 52, 27, 19, 28, 33, 32, 68, 21, 65, 83, 75, 10, 41, 4},
		{96, 19, 49, 7, 69, 19, 80, 32, 79, 60, 87, 7, 40, 83, 57, 47, 38, 7, 8, 23},
		{31, 59, 84, 30, 84, 37, 99, 97, 37, 63, 52, 82, 43, 8, 85, 78, 29, 35, 28, 4},
		{16, 59, 65, 93, 51, 78, 34, 78, 49, 25, 3, 68, 28, 58, 78, 1, 6, 12, 95, 41},
		{98, 25, 56, 30, 60, 13, 16, 25, 64, 99, 91, 74, 56, 67, 98, 29, 7, 63, 30, 10},
		{19, 52, 11, 49, 81, 39, 99, 61, 37, 56, 72, 23, 53, 98, 22, 81, 86, 52, 85, 57},
		{27, 50, 6, 14, 46, 77, 62, 59, 66, 86, 6, 10, 52, 82, 63, 59, 4, 29, 98, 42},
		{91, 91, 70, 63, 60, 3, 70, 36, 9, 52, 26, 40, 50, 47, 36, 12, 13, 83, 29, 11},
		{45, 15, 28, 36, 74, 34, 83, 13, 32, 24, 86, 94, 9, 11, 78, 77, 59, 61, 50, 11},
		{64, 36, 12, 82, 39, 62, 50, 10, 94, 84, 92, 21, 98, 72, 37, 86, 82, 86, 44, 85},
		{18, 23, 84, 79, 7, 85, 34, 52, 5, 94, 95, 64, 8, 26, 63, 46, 94, 88, 2, 19},
		{80, 20, 26, 27, 67, 74, 7, 45, 41, 31, 1, 57, 13, 53, 65, 15, 47, 37, 59, 26},
		{95, 76, 77, 11, 96, 72, 91, 26, 88, 94, 1, 53, 2, 79, 91, 77, 98, 4, 94, 92},
		{56, 28, 61, 2, 89, 67, 27, 36, 72, 32, 53, 29, 67, 20, 8, 17, 19, 92, 63, 84},
		{40, 40, 30, 22, 46, 70, 56, 96, 77, 17, 29, 39, 89, 67, 9, 55, 59, 6, 66, 74},
		{5, 87, 64, 49, 58, 69, 41, 22, 12, 79, 43, 71, 67, 60, 12, 66, 42, 24, 3, 64},
		{19, 7, 66, 68, 54, 16, 80, 63, 10, 31, 46, 9, 41, 60, 18, 7, 70, 88, 9, 56},
		{22, 67, 89, 58, 48, 83, 10, 34, 27, 47, 55, 96, 95, 33, 93, 23, 30, 79, 56, 81},
		{82, 57, 7, 38, 78, 88, 52, 68, 67, 69, 88, 81, 30, 18, 14, 61, 36, 94, 49, 59},
		{34, 34, 21, 3, 27, 60, 61, 10, 71, 23, 61, 45, 63, 62, 91, 68, 42, 52, 89, 59},
		{45, 39, 73, 69, 40, 91, 52, 9, 81, 16, 19, 51, 19, 56, 42, 31, 70, 50, 8, 33},
		{73, 42, 92, 28, 64, 33, 23, 57, 99, 96, 48, 96, 31, 93, 97, 84, 90, 85, 33, 9},
		{72, 39, 94, 41, 36, 50, 97, 55, 76, 52, 10, 15, 34, 51, 32, 27, 35, 64, 46, 31},
		{29, 38, 58, 1, 80, 5, 42, 58, 42, 99, 80, 6, 15, 74, 52, 28, 88, 94, 18, 66},
		{30, 53, 86, 71, 77, 90, 4, 3, 1, 99, 10, 89, 10, 82, 74, 66, 43, 67, 21, 62},
		{52, 23, 90, 48, 57, 61, 75, 98, 56, 52, 91, 71, 79, 12, 67, 66, 83, 18, 61, 91},
		{24, 25, 41, 95, 19, 39, 53, 36, 57, 26, 31, 47, 95, 13, 16, 73, 64, 60, 23, 59},
		{36, 20, 19, 13, 51, 70, 46, 32, 36, 82, 3, 93, 21, 4, 72, 98, 23, 19, 89, 54},
		{29, 25, 86, 21, 26, 19, 99, 51, 14, 83, 19, 61, 27, 89, 11, 5, 56, 60, 49, 20},
		{33, 9, 54, 91, 34, 44, 29, 82, 55, 38, 1, 69, 24, 37, 22, 24, 62, 86, 14, 20},
		{62, 13, 2, 28, 45, 9, 75, 13, 97, 13, 58, 84, 61, 98, 37, 70, 94, 60, 68, 47},
		{55, 80, 89, 35, 36, 42, 76, 13, 90, 78, 16, 29, 40, 2, 37, 87, 55, 98, 29, 86},
		{12, 84, 64, 58, 45, 99, 55, 59, 4, 26, 43, 91, 92, 97, 5, 71, 55, 39, 71, 32},
		{37, 23, 6, 62, 16, 44, 41, 56, 22, 15, 3, 8, 77, 22, 54, 52, 44, 69, 84, 28},
		{88, 9, 48, 15, 87, 40, 57, 10, 5, 8, 92, 36, 98, 96, 88, 37, 9, 2, 28, 12},
		{19, 18, 2, 17, 9, 22, 36, 95, 55, 92, 15, 44, 59, 63, 19, 8, 96, 7, 43, 59},
		{35, 81, 62, 80, 57, 22, 10, 45, 55, 11, 83, 79, 77, 29, 59, 34, 96, 1, 51, 88},
		{48, 52, 40, 61, 6, 39, 27, 21, 95, 78, 42, 22, 74, 22, 50, 99, 83, 72, 85, 89},
		{9, 36, 96, 34, 36, 28, 37, 49, 41, 21, 7, 89, 79, 67, 2, 24, 43, 23, 94, 30},
		{98, 1, 85, 82, 89, 30, 31, 27, 19, 20, 58, 42, 88, 7, 51, 98, 48, 2, 61, 91},
		{15, 80, 2, 26, 79, 6, 68, 42, 17, 43, 86, 95, 97, 29, 49, 64, 17, 32, 58, 93},
		{17, 81, 40, 61, 7, 24, 5, 84, 85, 46, 86, 38, 79, 50, 57, 80, 60, 3, 52, 53},
		{54, 33, 65, 36, 61, 47, 73, 9, 47, 11, 7, 2, 59, 5, 17, 75, 33, 10, 68, 52},
		{17, 68, 14, 1, 30, 94, 87, 39, 19, 19, 23, 64, 60, 28, 42, 55, 24, 23, 97, 99},
		{1, 16, 2, 78, 89, 57, 75, 90, 15, 36, 7, 33, 34, 32, 25, 14, 51, 70, 50, 4},
		{5, 4, 79, 10, 48, 32, 74, 56, 10, 78, 62, 7, 44, 70, 45, 71, 81, 46, 27, 67},
		{33, 2, 74, 24, 23, 87, 84, 6, 69, 8, 86, 21, 16, 78, 65, 45, 41, 62, 51, 86},
		{83, 57, 89, 58, 59, 44, 47, 71, 99, 41, 32, 48, 80, 68, 43, 18, 76, 70, 17, 37},
		{36, 45, 18, 80, 75, 18, 11, 73, 31, 5, 62, 61, 93, 30, 70, 85, 62, 67, 12, 70},
		{67, 48, 46, 97, 83, 52, 12, 91, 20, 83, 92, 22, 59, 81, 53, 73, 27, 27, 6, 72},
		{86, 94, 59, 26, 9, 24, 88, 27, 5, 47, 20, 88, 98, 11, 64, 39, 51, 94, 10, 69},
		{76, 48, 26, 70, 31, 19, 14, 29, 13, 60, 19, 44, 46, 65, 48, 3, 50, 65, 84, 35},
		{17, 71, 55, 39, 81, 84, 39, 39, 77, 32, 60, 29, 30, 17, 39, 88, 12, 7, 42, 8},
		{42, 83, 96, 36, 70, 9, 72, 86, 93, 89, 3, 52, 37, 84, 80, 13, 40, 68, 88, 33},
		{68, 79, 52, 36, 42, 52, 85, 18, 32, 54, 82, 99, 27, 4, 58, 74, 17, 70, 45, 94},
		{34, 93, 48, 75, 2, 71, 66, 25, 94, 86, 18, 83, 59, 13, 80, 46, 51, 6, 98, 68},
		{34, 88, 93, 82, 75, 9, 41, 59, 40, 13, 82, 82, 98, 47, 97, 96, 12, 84, 61, 75},
		{77, 61, 99, 53, 28, 21, 67, 44, 81, 13, 38, 23, 91, 12, 58, 34, 39, 65, 24, 47},
		{12, 23, 41, 65, 59, 67, 21, 25, 73, 62, 46, 75, 78, 39, 85, 1, 57, 17, 27, 46},
		{94, 47, 78, 38, 84, 27, 93, 80, 19, 32, 66, 47, 2, 33, 73, 60, 86, 95, 81, 88},
		{9, 44, 89, 80, 97, 55, 85, 5, 9, 25, 79, 82, 77, 2, 17, 78, 34, 47, 31, 21},
		{33, 26, 76, 28, 92, 9, 53, 87, 16, 56, 41, 7, 95, 18, 51, 16, 11, 74, 73, 64},
		{53, 94, 15, 8, 25, 64, 99, 20, 21, 85, 20, 20, 95, 61, 47, 73, 94, 52, 56, 99},
		{95, 78, 22, 67, 97, 92, 10, 84, 6, 99, 6, 76, 6, 65, 93, 45, 66, 27, 78, 75},
		{4, 5, 18, 30, 92, 4, 21, 98, 4, 58, 26, 51, 93, 72, 1, 22, 35, 21, 58, 38},
		{86, 92, 18, 31, 92, 7, 18, 95, 46, 45, 60, 68, 15, 9, 49, 71, 97, 32, 83, 4},
		{32, 64, 57, 34, 30, 85, 46, 19, 11, 58, 83, 38, 43, 62, 69, 9, 76, 89, 66, 93},
		{95, 98, 97, 4, 55, 75, 73, 65, 67, 57, 63, 25, 60, 9, 12, 89, 4, 99, 99, 93},
		{55, 53, 52, 79, 99, 98, 48, 93, 11, 51, 27, 86, 16, 10, 79, 7, 18, 38, 95, 84},
		{44, 92, 2, 24, 12, 83, 9, 92, 86, 23, 2, 50, 16, 99, 25, 83, 14, 71, 49, 3}
	},
	{
		{36, 74, 32, 67, 90, 73, 64, 77, 74, 11, 41, 93, 22, 20, 79, 70, 45, 66, 40, 66},
		{78, 44, 78, 5, 31, 56, 16, 94, 89, 4, 21, 31, 24, 24, 48, 37, 48, 93, 58, 55},
		{75, 64, 90, 70, 92, 53, 81, 33, 21, 2, 30, 59, 86, 50, 30, 54, 82, 8, 1, 60},
		{94, 61, 90, 36, 10, 91, 85, 89, 67, 53, 4, 80, 33, 41, 34, 60, 56, 57, 38, 95},
		{35, 73, 24, 33, 83, 74, 17, 30, 42, 83, 75, 72, 83, 81, 2, 33, 67, 1, 69, 12},
		{40, 38, 98, 22, 33, 41, 66, 7, 6, 83, 66, 35, 98, 42, 44, 52, 36, 40, 49, 45},
		{93, 21, 38, 75, 65, 79, 47, 33, 53, 89, 62, 96, 62, 52, 62, 97, 92, 61, 31, 66},
		{63, 75, 59, 65, 57, 63, 42, 93, 65, 64, 13, 99, 78, 6, 70, 10, 79, 15, 99, 11},
		{44, 35, 84, 20, 84, 10, 31, 73, 63, 81, 80, 3, 71, 15, 87, 72, 23, 28, 2, 35},
		{93, 31, 56, 23, 89, 83, 80, 93, 91, 73, 53, 38, 74, 22, 56, 91, 31, 98, 31, 48},
		{21, 1, 29, 59, 65, 33, 26, 38, 86, 22, 51, 87, 74, 70, 25, 71, 38, 98, 60, 87},
